,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
6363,6363,Summer Ramirez,F,11th,Vargas High School,90,70,4,Charter,2479,1574165
6364,6364,Kathleen Spears,F,12th,Vargas High School,96,86,4,Charter,2479,1574165
6365,6365,Rebecca Woodward,F,12th,Vargas High School,98,91,4,Charter,2479,1574165
6366,6366,David Hunter,M,9th,Vargas High School,95,94,4,Charter,2479,1574165
6367,6367,Sarah Shea,F,12th,Vargas High School,91,75,4,Charter,2479,1574165
6368,6368,Rachel Hamilton,F,9th,Vargas High School,98,92,4,Charter,2479,1574165
6369,6369,Dale Carroll,M,10th,Vargas High School,96,78,4,Charter,2479,1574165
6370,6370,Krystal Gilbert,F,12th,Vargas High School,89,84,4,Charter,2479,1574165
6371,6371,Aaron Edwards,M,10th,Vargas High School,89,79,4,Charter,2479,1574165
6372,6372,Jonathan Cardenas,M,10th,Vargas High School,96,68,4,Charter,2479,1574165
6373,6373,Brianna Wyatt,F,12th,Vargas High School,89,97,4,Charter,2479,1574165
6374,6374,Sarah Macdonald,F,12th,Vargas High School,98,80,4,Charter,2479,1574165
6375,6375,Donna Kelly,F,10th,Vargas High School,91,97,4,Charter,2479,1574165
6376,6376,Michael Escobar,M,10th,Vargas High School,90,86,4,Charter,2479,1574165
6377,6377,Natasha Robinson,F,11th,Vargas High School,90,83,4,Charter,2479,1574165
6378,6378,Karen Anderson,F,11th,Vargas High School,90,99,4,Charter,2479,1574165
6379,6379,Ryan Hale,M,9th,Vargas High School,96,73,4,Charter,2479,1574165
6380,6380,Courtney Campbell,F,12th,Vargas High School,91,75,4,Charter,2479,1574165
6381,6381,George Harrison,M,9th,Vargas High School,90,88,4,Charter,2479,1574165
6382,6382,Heather White,F,11th,Vargas High School,90,88,4,Charter,2479,1574165
6383,6383,Brittany Villanueva,F,10th,Vargas High School,91,78,4,Charter,2479,1574165
6384,6384,Daniel Porter,M,12th,Vargas High School,97,91,4,Charter,2479,1574165
6385,6385,Tiffany Esparza,F,9th,Vargas High School,90,90,4,Charter,2479,1574165
6386,6386,William Brown,M,9th,Vargas High School,94,79,4,Charter,2479,1574165
6387,6387,Todd Reynolds,M,9th,Vargas High School,91,82,4,Charter,2479,1574165
6388,6388,Jonathan Rhodes,M,10th,Vargas High School,97,74,4,Charter,2479,1574165
6389,6389,Tanya Aguirre,F,12th,Vargas High School,90,78,4,Charter,2479,1574165
6390,6390,Elizabeth Berger,F,10th,Vargas High School,98,79,4,Charter,2479,1574165
6391,6391,Gary Rangel,M,12th,Vargas High School,94,74,4,Charter,2479,1574165
6392,6392,Nathan Christian,M,9th,Vargas High School,91,75,4,Charter,2479,1574165
6393,6393,Leslie Haynes,F,11th,Vargas High School,96,84,4,Charter,2479,1574165
6394,6394,Christina Clark,F,10th,Vargas High School,92,69,4,Charter,2479,1574165
6395,6395,Christopher Morris,M,9th,Vargas High School,94,99,4,Charter,2479,1574165
6396,6396,Thomas Ortega,M,9th,Vargas High School,93,96,4,Charter,2479,1574165
6397,6397,Kenneth Mendoza,M,9th,Vargas High School,99,83,4,Charter,2479,1574165
6398,6398,Micheal Ortiz,M,11th,Vargas High School,94,96,4,Charter,2479,1574165
6399,6399,Shannon Wheeler,F,11th,Vargas High School,97,86,4,Charter,2479,1574165
6400,6400,Anna Swanson,F,10th,Vargas High School,90,70,4,Charter,2479,1574165
6401,6401,Julie Baxter,F,11th,Vargas High School,91,71,4,Charter,2479,1574165
6402,6402,Scott Fleming,M,9th,Vargas High School,91,87,4,Charter,2479,1574165
6403,6403,Jennifer Howard,F,11th,Vargas High School,94,74,4,Charter,2479,1574165
6404,6404,Trevor Sutton,M,12th,Vargas High School,99,76,4,Charter,2479,1574165
6405,6405,Debbie Rush,F,12th,Vargas High School,93,84,4,Charter,2479,1574165
6406,6406,Dorothy Hill,F,10th,Vargas High School,96,73,4,Charter,2479,1574165
6407,6407,Carol Davis,F,9th,Vargas High School,90,92,4,Charter,2479,1574165
6408,6408,Janet Morales,F,11th,Vargas High School,91,97,4,Charter,2479,1574165
6409,6409,Joy Taylor,F,9th,Vargas High School,92,98,4,Charter,2479,1574165
6410,6410,Debra Moran,F,9th,Vargas High School,92,87,4,Charter,2479,1574165
6411,6411,Daniel Mason,M,9th,Vargas High School,93,96,4,Charter,2479,1574165
6412,6412,Brenda Wise,F,10th,Vargas High School,99,81,4,Charter,2479,1574165
6413,6413,Charles Hill,M,9th,Vargas High School,97,86,4,Charter,2479,1574165
6414,6414,Kenneth Mann,M,9th,Vargas High School,98,92,4,Charter,2479,1574165
6415,6415,Robert Richardson,M,12th,Vargas High School,95,84,4,Charter,2479,1574165
6416,6416,Crystal Martin,F,9th,Vargas High School,99,93,4,Charter,2479,1574165
6417,6417,Jorge Pena,M,11th,Vargas High School,96,83,4,Charter,2479,1574165
6418,6418,Carolyn Baker,F,10th,Vargas High School,96,75,4,Charter,2479,1574165
6419,6419,Cassandra White,F,10th,Vargas High School,91,80,4,Charter,2479,1574165
6420,6420,Jason Parker,M,12th,Vargas High School,94,80,4,Charter,2479,1574165
6421,6421,Cameron Hull,M,9th,Vargas High School,89,97,4,Charter,2479,1574165
6422,6422,Melissa Larson,F,10th,Vargas High School,94,91,4,Charter,2479,1574165
6423,6423,Seth Gutierrez Jr.,M,9th,Vargas High School,92,86,4,Charter,2479,1574165
6424,6424,Amanda Beasley,F,9th,Vargas High School,89,84,4,Charter,2479,1574165
6425,6425,Mark Johnson,M,10th,Vargas High School,90,73,4,Charter,2479,1574165
6426,6426,Teresa Allen,F,12th,Vargas High School,93,82,4,Charter,2479,1574165
6427,6427,Tina White,F,12th,Vargas High School,97,69,4,Charter,2479,1574165
6428,6428,Dale Anderson,M,12th,Vargas High School,92,98,4,Charter,2479,1574165
6429,6429,David Morrison,M,9th,Vargas High School,97,86,4,Charter,2479,1574165
6430,6430,David James,M,10th,Vargas High School,96,69,4,Charter,2479,1574165
6431,6431,Joseph Bell,M,9th,Vargas High School,95,99,4,Charter,2479,1574165
6432,6432,Terri Taylor,F,9th,Vargas High School,92,98,4,Charter,2479,1574165
6433,6433,Anita Walsh,F,12th,Vargas High School,90,81,4,Charter,2479,1574165
6434,6434,Barbara Mccormick,F,9th,Vargas High School,94,87,4,Charter,2479,1574165
6435,6435,Kimberly Oneal DVM,F,9th,Vargas High School,95,98,4,Charter,2479,1574165
6436,6436,Nichole Jefferson,F,11th,Vargas High School,95,75,4,Charter,2479,1574165
6437,6437,Isabel Jackson,F,12th,Vargas High School,98,86,4,Charter,2479,1574165
6438,6438,Michael Lewis,M,11th,Vargas High School,89,91,4,Charter,2479,1574165
6439,6439,Robert Mason,M,10th,Vargas High School,90,76,4,Charter,2479,1574165
6440,6440,Susan Stevens,F,12th,Vargas High School,95,83,4,Charter,2479,1574165
6441,6441,David Rivera,M,9th,Vargas High School,94,78,4,Charter,2479,1574165
6442,6442,Samantha Vaughn,F,11th,Vargas High School,95,99,4,Charter,2479,1574165
6443,6443,Natalie Gates,F,9th,Vargas High School,92,84,4,Charter,2479,1574165
6444,6444,Emily Brown,F,11th,Vargas High School,91,95,4,Charter,2479,1574165
6445,6445,Heather Andrews,F,12th,Vargas High School,93,95,4,Charter,2479,1574165
6446,6446,Mark Olsen,M,10th,Vargas High School,90,78,4,Charter,2479,1574165
6447,6447,Megan Delgado,F,12th,Vargas High School,89,73,4,Charter,2479,1574165
6448,6448,Natalie Rasmussen,F,10th,Vargas High School,96,78,4,Charter,2479,1574165
6449,6449,Sonia Snyder,F,11th,Vargas High School,90,75,4,Charter,2479,1574165
6450,6450,Justin Roberts,M,9th,Vargas High School,92,93,4,Charter,2479,1574165
6451,6451,Matthew Burns,M,11th,Vargas High School,92,89,4,Charter,2479,1574165
6452,6452,Katie Brooks,F,9th,Vargas High School,99,76,4,Charter,2479,1574165
6453,6453,Randall Johnson,M,12th,Vargas High School,97,82,4,Charter,2479,1574165
6454,6454,Douglas Liu,M,10th,Vargas High School,99,94,4,Charter,2479,1574165
6455,6455,Patricia Buck,F,10th,Vargas High School,91,84,4,Charter,2479,1574165
6456,6456,Natalie Crawford,F,10th,Vargas High School,92,83,4,Charter,2479,1574165
6457,6457,Ashley Berg,F,12th,Vargas High School,89,93,4,Charter,2479,1574165
6458,6458,Michael Summers,M,11th,Vargas High School,97,95,4,Charter,2479,1574165
6459,6459,Ashley Miller,F,10th,Vargas High School,96,92,4,Charter,2479,1574165
6460,6460,Darrell Hamilton,M,12th,Vargas High School,90,87,4,Charter,2479,1574165
6461,6461,Nicole Cisneros,F,11th,Vargas High School,90,87,4,Charter,2479,1574165
6462,6462,Kevin Ramirez,M,12th,Vargas High School,97,79,4,Charter,2479,1574165
6463,6463,David Watson,M,9th,Vargas High School,92,72,4,Charter,2479,1574165
6464,6464,Marissa Bryant,F,12th,Vargas High School,99,96,4,Charter,2479,1574165
6465,6465,Mr. Connor Brown DVM,M,9th,Vargas High School,92,69,4,Charter,2479,1574165
6466,6466,Jeremy Hill,M,11th,Vargas High School,98,73,4,Charter,2479,1574165
6467,6467,Brandon Whitehead,M,10th,Vargas High School,94,78,4,Charter,2479,1574165
6468,6468,Joseph Phillips,M,10th,Vargas High School,97,69,4,Charter,2479,1574165
6469,6469,Brandi Wood,F,11th,Vargas High School,96,85,4,Charter,2479,1574165
6470,6470,Donna Schmidt,F,11th,Vargas High School,95,78,4,Charter,2479,1574165
6471,6471,Jasmine Green,F,10th,Vargas High School,94,73,4,Charter,2479,1574165
6472,6472,Elizabeth Jimenez,F,12th,Vargas High School,94,84,4,Charter,2479,1574165
6473,6473,Marc Johnson,M,11th,Vargas High School,94,71,4,Charter,2479,1574165
6474,6474,Laura Moran,F,12th,Vargas High School,94,68,4,Charter,2479,1574165
6475,6475,Dr. Erica Davis,F,12th,Vargas High School,96,73,4,Charter,2479,1574165
6476,6476,Carrie Frazier,F,12th,Vargas High School,97,83,4,Charter,2479,1574165
6477,6477,Alexander Miller,M,11th,Vargas High School,96,82,4,Charter,2479,1574165
6478,6478,Paula Li,F,12th,Vargas High School,96,97,4,Charter,2479,1574165
6479,6479,Stephanie Hardy,F,11th,Vargas High School,97,73,4,Charter,2479,1574165
6480,6480,Nathan Frye,M,9th,Vargas High School,96,73,4,Charter,2479,1574165
6481,6481,Kenneth Jones,M,9th,Vargas High School,90,73,4,Charter,2479,1574165
6482,6482,Alicia Hall,F,12th,Vargas High School,92,76,4,Charter,2479,1574165
6483,6483,Colleen Weaver,F,12th,Vargas High School,90,95,4,Charter,2479,1574165
6484,6484,Shelia Jones,F,12th,Vargas High School,89,87,4,Charter,2479,1574165
6485,6485,Gregory Simmons,M,10th,Vargas High School,98,75,4,Charter,2479,1574165
6486,6486,Traci Sawyer,F,12th,Vargas High School,92,89,4,Charter,2479,1574165
6487,6487,Jason Martinez,M,11th,Vargas High School,93,71,4,Charter,2479,1574165
6488,6488,Anna Potts,F,12th,Vargas High School,89,95,4,Charter,2479,1574165
6489,6489,Paul Nichols,M,10th,Vargas High School,99,83,4,Charter,2479,1574165
6490,6490,Elizabeth Rivera,F,9th,Vargas High School,95,69,4,Charter,2479,1574165
6491,6491,April Brock,F,10th,Vargas High School,90,78,4,Charter,2479,1574165
6492,6492,Jordan Shaw,M,11th,Vargas High School,90,84,4,Charter,2479,1574165
6493,6493,Michelle Davis,F,10th,Vargas High School,92,74,4,Charter,2479,1574165
6494,6494,Carlos Gibson,M,11th,Vargas High School,91,80,4,Charter,2479,1574165
6495,6495,Daniel Mack,M,11th,Vargas High School,92,87,4,Charter,2479,1574165
6496,6496,Pamela Morris,F,9th,Vargas High School,89,70,4,Charter,2479,1574165
6497,6497,Stephanie Miller,F,10th,Vargas High School,96,94,4,Charter,2479,1574165
6498,6498,Michael Robinson,M,9th,Vargas High School,97,69,4,Charter,2479,1574165
6499,6499,Brian Garza,M,11th,Vargas High School,89,74,4,Charter,2479,1574165
6500,6500,Cody Whitaker,M,10th,Vargas High School,97,69,4,Charter,2479,1574165
6501,6501,Elizabeth Armstrong,F,12th,Vargas High School,90,92,4,Charter,2479,1574165
6502,6502,Carol Martin,F,10th,Vargas High School,99,79,4,Charter,2479,1574165
6503,6503,Caitlyn Paul,F,12th,Vargas High School,98,81,4,Charter,2479,1574165
6504,6504,Pamela Moreno,F,10th,Vargas High School,95,80,4,Charter,2479,1574165
6505,6505,Danielle Sparks,F,9th,Vargas High School,94,69,4,Charter,2479,1574165
6506,6506,Paul Bailey,M,9th,Vargas High School,90,87,4,Charter,2479,1574165
6507,6507,Jessica Gonzalez,F,12th,Vargas High School,96,72,4,Charter,2479,1574165
6508,6508,Brandon Moore,M,12th,Vargas High School,94,70,4,Charter,2479,1574165
6509,6509,Kenneth Rose,M,10th,Vargas High School,92,84,4,Charter,2479,1574165
6510,6510,Samantha Bennett,F,9th,Vargas High School,90,84,4,Charter,2479,1574165
6511,6511,Amanda Harrison,F,12th,Vargas High School,98,85,4,Charter,2479,1574165
6512,6512,Rachel Edwards,F,12th,Vargas High School,92,99,4,Charter,2479,1574165
6513,6513,Amanda Castro,F,12th,Vargas High School,91,77,4,Charter,2479,1574165
6514,6514,Debbie Jones,F,11th,Vargas High School,94,94,4,Charter,2479,1574165
6515,6515,Melissa Leach,F,10th,Vargas High School,91,70,4,Charter,2479,1574165
6516,6516,Luis Crawford,M,12th,Vargas High School,90,69,4,Charter,2479,1574165
6517,6517,Justin Williams,M,9th,Vargas High School,96,71,4,Charter,2479,1574165
6518,6518,Gabriel Cooper,M,12th,Vargas High School,93,94,4,Charter,2479,1574165
6519,6519,Kristie Meyer,F,11th,Vargas High School,92,77,4,Charter,2479,1574165
6520,6520,Richard Bailey,M,10th,Vargas High School,96,77,4,Charter,2479,1574165
6521,6521,Karen Mann,F,9th,Vargas High School,97,80,4,Charter,2479,1574165
6522,6522,Lindsey Benton,F,12th,Vargas High School,96,76,4,Charter,2479,1574165
6523,6523,Ronald Cox,M,10th,Vargas High School,97,87,4,Charter,2479,1574165
6524,6524,Emily Valencia,F,10th,Vargas High School,98,75,4,Charter,2479,1574165
6525,6525,Melissa Taylor,F,12th,Vargas High School,89,72,4,Charter,2479,1574165
6526,6526,Breanna Rich,F,12th,Vargas High School,95,71,4,Charter,2479,1574165
6527,6527,Jamie Olson,M,11th,Vargas High School,95,74,4,Charter,2479,1574165
6528,6528,Emily Alvarez,F,10th,Vargas High School,95,98,4,Charter,2479,1574165
6529,6529,Bradley Reyes,M,11th,Vargas High School,96,88,4,Charter,2479,1574165
6530,6530,Amanda Estrada,F,9th,Vargas High School,93,82,4,Charter,2479,1574165
6531,6531,Rachel Roberts,F,12th,Vargas High School,90,93,4,Charter,2479,1574165
6532,6532,Nicholas Hamilton,M,12th,Vargas High School,91,97,4,Charter,2479,1574165
6533,6533,Garrett Hurst,M,12th,Vargas High School,91,85,4,Charter,2479,1574165
6534,6534,Richard Perez,M,11th,Vargas High School,97,84,4,Charter,2479,1574165
6535,6535,Catherine Hill,F,11th,Vargas High School,98,84,4,Charter,2479,1574165
6536,6536,Joseph Flowers,M,9th,Vargas High School,97,95,4,Charter,2479,1574165
6537,6537,Stephanie Barnes,F,10th,Vargas High School,99,68,4,Charter,2479,1574165
6538,6538,Michelle Bowman,F,12th,Vargas High School,89,97,4,Charter,2479,1574165
6539,6539,John Mooney,M,9th,Vargas High School,89,93,4,Charter,2479,1574165
6540,6540,Jose Moore,M,11th,Vargas High School,98,92,4,Charter,2479,1574165
6541,6541,Donna Lynn,F,11th,Vargas High School,91,97,4,Charter,2479,1574165
6542,6542,Tammy Hunt,F,10th,Vargas High School,93,87,4,Charter,2479,1574165
6543,6543,Angel Hanna,F,11th,Vargas High School,99,76,4,Charter,2479,1574165
6544,6544,Taylor Tyler,F,12th,Vargas High School,95,85,4,Charter,2479,1574165
6545,6545,Steven Payne,M,10th,Vargas High School,91,93,4,Charter,2479,1574165
6546,6546,Melody Bates,F,12th,Vargas High School,93,74,4,Charter,2479,1574165
6547,6547,Alejandro Smith,M,10th,Vargas High School,97,69,4,Charter,2479,1574165
6548,6548,Mr. Cody Flores,M,9th,Vargas High School,92,76,4,Charter,2479,1574165
6549,6549,Jesus Ruiz,M,10th,Vargas High School,98,91,4,Charter,2479,1574165
6550,6550,Michael Green,M,12th,Vargas High School,98,82,4,Charter,2479,1574165
6551,6551,Jason Underwood,M,10th,Vargas High School,94,97,4,Charter,2479,1574165
6552,6552,Chelsea Cummings,F,10th,Vargas High School,97,89,4,Charter,2479,1574165
6553,6553,Robert Johnson,M,11th,Vargas High School,94,76,4,Charter,2479,1574165
6554,6554,Sheri Knight,F,10th,Vargas High School,91,88,4,Charter,2479,1574165
6555,6555,Brittany Brown,F,12th,Vargas High School,98,89,4,Charter,2479,1574165
6556,6556,Dana Torres,F,9th,Vargas High School,91,96,4,Charter,2479,1574165
6557,6557,Laura Taylor,F,12th,Vargas High School,97,79,4,Charter,2479,1574165
6558,6558,Alexander Valdez,M,9th,Vargas High School,89,94,4,Charter,2479,1574165
6559,6559,Bradley Dennis,M,12th,Vargas High School,93,83,4,Charter,2479,1574165
6560,6560,Tricia Hodge,F,10th,Vargas High School,90,84,4,Charter,2479,1574165
6561,6561,Kristen Sims,F,10th,Vargas High School,95,94,4,Charter,2479,1574165
6562,6562,Kathryn Wu,F,12th,Vargas High School,96,81,4,Charter,2479,1574165
6563,6563,Lindsey Johnson,F,10th,Vargas High School,95,70,4,Charter,2479,1574165
6564,6564,Chelsea Wright,F,11th,Vargas High School,99,87,4,Charter,2479,1574165
6565,6565,Robin Melendez,F,9th,Vargas High School,96,87,4,Charter,2479,1574165
6566,6566,David Leonard,M,9th,Vargas High School,90,87,4,Charter,2479,1574165
6567,6567,David Campbell,M,11th,Vargas High School,93,84,4,Charter,2479,1574165
6568,6568,William Abbott,M,12th,Vargas High School,97,80,4,Charter,2479,1574165
6569,6569,Shelby Johnson,F,12th,Vargas High School,89,85,4,Charter,2479,1574165
6570,6570,Megan Howe,F,11th,Vargas High School,89,73,4,Charter,2479,1574165
6571,6571,Donna Garcia,F,11th,Vargas High School,91,93,4,Charter,2479,1574165
6572,6572,Terry Wilson,M,11th,Vargas High School,90,92,4,Charter,2479,1574165
6573,6573,Paul Bates,M,9th,Vargas High School,97,71,4,Charter,2479,1574165
6574,6574,Kimberly Anthony,F,10th,Vargas High School,92,91,4,Charter,2479,1574165
6575,6575,Jose Miller,M,12th,Vargas High School,96,87,4,Charter,2479,1574165
6576,6576,James Vasquez,M,9th,Vargas High School,91,76,4,Charter,2479,1574165
6577,6577,Wendy Edwards,F,9th,Vargas High School,96,87,4,Charter,2479,1574165
6578,6578,Jonathan Miller,M,9th,Vargas High School,99,98,4,Charter,2479,1574165
6579,6579,Karen Barber DVM,F,12th,Vargas High School,89,89,4,Charter,2479,1574165
6580,6580,Lauren Roth,F,12th,Vargas High School,93,98,4,Charter,2479,1574165
6581,6581,Danielle Maddox,F,9th,Vargas High School,99,88,4,Charter,2479,1574165
6582,6582,Brett Taylor,M,9th,Vargas High School,96,93,4,Charter,2479,1574165
6583,6583,Brandon Nelson,M,10th,Vargas High School,96,75,4,Charter,2479,1574165
6584,6584,William Newton,M,9th,Vargas High School,95,87,4,Charter,2479,1574165
6585,6585,James Wong,M,12th,Vargas High School,89,85,4,Charter,2479,1574165
6586,6586,Crystal George,F,10th,Vargas High School,92,85,4,Charter,2479,1574165
6587,6587,Michael Solomon,M,10th,Vargas High School,99,92,4,Charter,2479,1574165
6588,6588,Brian Johnson,M,10th,Vargas High School,97,77,4,Charter,2479,1574165
6589,6589,Kimberly Brown,F,9th,Vargas High School,90,77,4,Charter,2479,1574165
6590,6590,Sierra Rogers,F,10th,Vargas High School,90,80,4,Charter,2479,1574165
6591,6591,Louis Moore,M,9th,Vargas High School,98,87,4,Charter,2479,1574165
6592,6592,Jason Vargas,M,12th,Vargas High School,89,95,4,Charter,2479,1574165
6593,6593,Ruben Jones,M,10th,Vargas High School,91,81,4,Charter,2479,1574165
6594,6594,Kevin Harris,M,10th,Vargas High School,94,77,4,Charter,2479,1574165
6595,6595,Jonathan Elliott,M,12th,Vargas High School,90,84,4,Charter,2479,1574165
6596,6596,Michelle Miller,F,10th,Vargas High School,97,90,4,Charter,2479,1574165
6597,6597,Desiree Park,F,12th,Vargas High School,94,84,4,Charter,2479,1574165
6598,6598,Jessica Richards,F,9th,Vargas High School,93,84,4,Charter,2479,1574165
6599,6599,Scott Martinez,M,10th,Vargas High School,90,88,4,Charter,2479,1574165
6600,6600,Adam Baker,M,9th,Vargas High School,92,86,4,Charter,2479,1574165
6601,6601,Jacqueline Smith,F,9th,Vargas High School,93,81,4,Charter,2479,1574165
6602,6602,Sharon Russo,F,12th,Vargas High School,92,73,4,Charter,2479,1574165
6603,6603,Justin Bowen,M,9th,Vargas High School,91,68,4,Charter,2479,1574165
